,단어,tf-idf,idf
2522,누룩,20.696352959900153,7.401253626696201
15623,희다,16.864120048184414,7.37016303962617
1743,깨다,15.577838784640832,6.506240293269331
7425,서명,13.567504584958321,8.473890428961049
15505,훌륭하다,12.944578831013857,6.992285888036834
2675,늦다,11.916970356463484,6.889375924979406
3551,뒷맛,11.825671582980569,7.201540327190377
797,고량주,11.473479149731855,8.08392950738885
9026,안주,11.211477263697443,6.547958746836623
2946,담그다,10.879266621502723,7.743002920418258
11764,전통,10.669513467605126,7.354972874132194
15203,호리,10.570661603895855,7.79624743493707
1740,깨끗하다,10.392459385616444,7.180217557721556
10058,완벽하다,10.0639076185443,6.924692596904306
14149,특유,10.006470247211643,6.687272359233414
9277,양주,9.891370779881548,7.579373496636455
5735,반주,9.497692133803021,7.250114997338934
6658,비교,9.385699130306921,7.038805903671728
901,곡주,9.137998546292723,8.716452066132362
1713,깔다,9.021083678863697,6.978396775876167
3067,대요,8.596257907644238,7.210198389933492
7621,세다,8.514040103104072,6.944495224200486
7466,석식,8.28683358165652,8.073566720353304
2651,늘다,7.949695238127017,6.185248241936017
4228,리,7.679562901305002,7.920889880144347
2248,냄새,7.5585103247446925,6.751123831219946
12688,진하다,7.546321236976349,6.018914445419238
10684,은은하다,7.36813645625719,6.169768056648118
947,곳,7.348195996623588,6.71074149377426
9685,여전하다,7.2976355003972575,7.6854330685967795
2833,단골,7.194291256860535,7.9661464717324675
2945,담,7.173417338648588,6.603272384820675
