,단어,tf-idf,idf
6494,요거트,63.811948378628976,6.332353723951832
9100,특이하다,35.51663075840692,6.88091967570067
687,과일,23.10530557992256,6.912172219204774
4682,색다르다,22.319844653811685,6.843179347717823
2431,딸기,18.40599205738845,8.19310606466684
4665,새롭다,17.500179526897174,6.731174289341328
2197,독특하다,15.516918399307208,7.248644455825987
6553,요플레,14.147916157937365,8.251946564689773
4491,사이다,13.152474162428552,6.4703394669257355
9788,호기심,12.702775340605978,7.589571042796581
1615,농축,12.530728118744964,8.49035758813477
2326,드라마,12.235678326115048,8.49035758813477
8150,진하다,10.86839869333037,5.729860911660018
5899,양,10.348111908797623,6.88864172179458
8157,질감,10.302093673020943,8.137536213512028
8279,찍다,9.492754851831428,6.936269770783835
155,갈리다,9.409123616479585,7.379006273689231
5381,식감,8.668487481709272,8.612959910227103
8922,탄산수,8.532595271159568,7.7231024354211035
2404,디저트,8.384148863158567,8.314466921671105
7431,재미있다,8.266440460862034,8.529578301288051
3708,발효,7.625273648303971,6.445149218097177
3486,뭔가,7.007754690451861,6.952663580559512
1852,단맛,6.92215838777218,5.030649431132561
2918,만해,6.76583565557012,7.637580261982941
7189,입,6.27407323623599,6.191626064456715
1220,꾸다,6.1000426441287985,7.941791636385933
6236,열다,5.929076616189512,6.460187095461717
1741,늦다,5.8847949751986635,6.835799240420201
3964,보관,5.664830965452018,6.310374817233057
3446,물,5.583703262145077,7.057106243927109
2091,덕,5.559525534276065,7.941791636385933
1233,꿀,5.456913858396361,6.124436619968914
5406,신경,5.295388445116448,6.858104997934499
8632,취하,5.268699480909693,7.259817756424113
1022,기다,5.181673975348323,6.758021539377516
5602,씁쓸하다,5.011134585109983,8.858082368260089
5424,신맛,4.990526901446923,5.887667902690387
3448,물건,4.975165142978092,7.543761506765287
743,굉장하다,4.934073413301833,6.771720383735678
908,그대로,4.830176237905522,7.215854633002997
7580,점,4.766783204144054,6.630460313739498
7432,재밌다,4.697477307676084,7.98725401046269
